web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station 
,03/04/2023,15/04/2023,22/04/2023,500,500,"MOBILHOME 6 personnes - COQUELICOT, JONQUILLE - 3 chambres - Récent - 30m²",Camping Le Pinada,6 Adultes, 11200 FABREZAN,,15,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,600,600,MOBILHOME 6 personnes - NEUF - 3 chambres - 34m²,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,15,camping-le-pinada-77247,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,252,STUDIO 4 personnes - Cabine,Résidence Les Demeures de La Massane,4 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,357,"285,60",APPARTEMENT 4 personnes - 2 pièces,Résidence Les Demeures de La Massane,4 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,399,"319,20",APPARTEMENT 6 personnes - 2 pièces,Résidence Les Demeures de La Massane,6 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,427,"341,60",MAISON 6 personnes - 2 pièces,Résidence Les Demeures de La Massane,6 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,483,"386,40",MAISON 6 personnes - 3 pièces,Résidence Les Demeures de La Massane,6 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,518,"414,40",MAISON 8 personnes - 3 pièces,Résidence Les Demeures de La Massane,8 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,518,"440,30",MAISON 8 personnes - 3 pièces 8 personnes - PMR,Résidence Les Demeures de La Massane,8 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 015,812,MAISON 6 personnes - 2 pièces 6 personnes - PMR,Résidence Les Demeures de La Massane,6 Adultes, 66700 ARGELES,,15,residence-les-demeures-de-la-massane-88376,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,300,300,MOBILHOME 4 personnes - LOS CABOS,Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,15,camping-cap-du-roc-78061,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,300,300,MOBILHOME 4 personnes - MERIDA,Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,15,camping-cap-du-roc-78061,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,380,380,MOBILHOME 6 personnes - TABASCO pour 4/6 personnes (2 chambres),Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,15,camping-cap-du-roc-78061,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"405,90","263,90",CHALET 5 personnes - Genêt Confort,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"405,90","263,90",CHALET 5 personnes - Genet Confort 5 Pers. 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",CHALET 6 personnes - Belair Charme,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50","MOBILHOME 6 personnes - Confort, 3 chambres",Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",CHALET 6 personnes - Belair Charme,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",CHALET 6 personnes - Belair Charme,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50","MOBILHOME 6 personnes - Confort, 3 chambres",Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",MOBILHOME 6 personnes - Confort 6 Pers. 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",MOBILHOME 4 personnes - Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",MOBILHOME 4 personnes - Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"489,50","318,50",MOBILHOME 4 personnes - Mobil-Home Charme Plus 4 pers 2ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"545,90","354,90",MOBILHOME 6 personnes - Charme Plus 6 pers 3 ch.,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"615,40","400,40",CHALET 6 personnes - Family Charme 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"615,40","400,40",CHALET 6 personnes - Family Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"615,40","400,40",CHALET 6 personnes - Family Charme 3ch,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Plus,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"713,10","464,10",MOBILHOME 6 personnes - Suite Charme Duo,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 000,1 000,CHALET 6 personnes - Bel Air confort,Camping Le Bois Fleuri,2 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 195,1 195,CHALET 5 personnes - Family Charme Plus,Camping Le Bois Fleuri,5 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 249,1 249,MOBILHOME 6 personnes - 3 chambres,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,1 299,1 299,CHALET 6 personnes - 3 chambres,Camping Le Bois Fleuri,4 Adultes, 66700 ARGELES,,15,camping-le-bois-fleuri-76664,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,250,250,TENTE 4 personnes - FREE FLOWER - sans sanitaires,Camping Le Garanel,2 Adultes, 30250 SOMMIERES,,15,camping-le-garanel-80534,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,300,300,TENTE 4 personnes - LODGE - avec sanitaires,Camping Le Garanel,2 Adultes, 30250 SOMMIERES,,15,camping-le-garanel-80534,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"468,20","375,20",MOBILHOME 4 personnes - climatisé,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"475,80","380,80",MOBILHOME 4 personnes - Vintage 2ch 4pers.climatisé,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"496,60","397,60",MOBILHOME 4 personnes - COSY HOUSE,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,"503,20","403,20",MOBILHOME 4 personnes - Cottage Villandry 2 ch. 4 pers.,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,420,420,BUNGALOW TOILÉ 5 personnes - Bengali sans sanitaire,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,525,420,MOBILHOME 4 personnes - SWEET HOME,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,560,448,MOBILHOME 6 personnes - BUNGALOW,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,560,448,MOBILHOME 6 personnes - Cottage Famille 2 ch. 6 pers.,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,560,448,MOBILHOME 6 personnes - GRAND LARGE,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,455,455,CHALET 5 personnes - sans sanitaire,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,595,476,MOBILHOME 8 personnes - FAMILLE,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,630,504,MOBILHOME 6 personnes - Nest - 3ch 6 pers. climatisé,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,700,560,HÉBERGEMENT INSOLITE 8 personnes - 2 chambres,Camping le Pré Saint André,5 Adultes, 30250 SOUVIGNARGUES,,15,camping-le-pre-saint-andre-78583,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,315,CHALET 5 personnes - Chalet 30 m2,Domaine De Montrose,5 Adultes, 34120 PEZENAS,,15,domaine-de-montrose-80142,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,315,CHALET 8 personnes - Chalet 30 m2 + mezzanine,Domaine De Montrose,8 Adultes, 34120 PEZENAS,,15,domaine-de-montrose-80142,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,315,CHALET 6 personnes - Chalet 25 m2,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,15,domaine-de-montrose-80142,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,330,330,MOBILHOME 6 personnes - Mobil home 29 m2,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,15,domaine-de-montrose-80142,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,375,375,CHALET 7 personnes - CHALET 35 m2,Domaine De Montrose,7 Adultes, 34120 PEZENAS,,15,domaine-de-montrose-80142,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,"267,75",BUNGALOW TOILÉ 5 personnes - PAGAN ECO,Camping Le Pont du Tarn,2 Adultes, 48400 FLORAC,,15,camping-le-pont-du-tarn-81135,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,"267,75",BUNGALOW TOILÉ 4 personnes - Coco Sweet sans sanitaires - Bord de rivière -,Camping Le Pont du Tarn,4 Adultes, 48400 FLORAC,,15,camping-le-pont-du-tarn-81135,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,385,"327,25",TENTE TOILE ET BOIS 5 personnes - FREEFLOWER CONFORT (sans sanitaires),Camping Le Pont du Tarn,5 Adultes, 48400 FLORAC,,15,camping-le-pont-du-tarn-81135,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,490,"416,50",MOBILHOME 6 personnes - ORCHIDE PREMIUM,Camping Le Pont du Tarn,4 Adultes, 48400 FLORAC,,15,camping-le-pont-du-tarn-81135,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,490,"416,50",MOBILHOME 8 personnes - Titania Confort 32m² (3 chambres) avec terrasse couverte,Camping Le Pont du Tarn,8 Adultes, 48400 FLORAC,,15,camping-le-pont-du-tarn-81135,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,342,342,MOBILHOME 4 personnes - Océane,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,342,342,MOBILHOME 4 personnes - Florès,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,342,342,MOBILHOME 4 personnes - Maldives,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,342,342,MOBILHOME 4 personnes - Grand Large,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,356,356,MOBILHOME 6 personnes - Grand Large pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,370,370,MOBILHOME 4 personnes - Blueberry 2 chambres 32m²,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,384,384,MOBILHOME 6 personnes - Blueberry pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,398,398,MOBILHOME 4 personnes - Savanah,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,412,412,MOBILHOME 6 personnes - Charleston pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,412,412,MOBILHOME 6 personnes - Manado,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,412,412,MOBILHOME 4 personnes - Sumba,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,426,426,MOBILHOME 6 personnes - Blueberry 3,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,490,490,MOBILHOME 6 personnes - Madison pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,650,650,MOBILHOME 6 personnes - Florès 3,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,762,762,MOBILHOME 6 personnes - Baltimore pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,15,camping-residentiel-la-pinede-77040,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,315,315,APPARTEMENT 4 personnes - 2 pièces avec terrasse,,4 Adultes, 11370 PORT LEUCATE,,15,residence-les-carrats-89794,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,370,370,APPARTEMENT 6 personnes - 3 pièces avec terrasse,,6 Adultes, 11370 PORT LEUCATE,,15,residence-les-carrats-89794,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,410,410,APPARTEMENT 8 personnes - 4 pièces,,8 Adultes, 11370 PORT LEUCATE,,15,residence-les-carrats-89794,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,159,159,BUNGALOW TOILÉ 4 personnes - Tithome sans douche,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,159,159,TENTE TOILE ET BOIS 4 personnes - Indiana,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,159,159,CARAVANE 2 personnes - Pariso Insolite 2p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,169,169,MOBILHOME 4 personnes - Eco 2ch 4p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,179,179,MOBILHOME 4 personnes - Confort 2ch 4p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,179,179,MOBILHOME 4 personnes - MH Confort 2ch 4,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,189,189,MOBILHOME 6 personnes - Eco 3ch,Camping Paradis les Rives de l'Hérault,6 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,199,199,MOBILHOME 2 personnes - MH PREMIUM paradis studio 2p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,199,199,MOBILHOME 5 personnes - MH Confort PIKI 2ch 4p + 1 bébé,Camping Paradis les Rives de l'Hérault,5 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,219,219,MOBILHOME 2 personnes - Premium Otello,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,269,269,MOBILHOME 8 personnes - Confort 3ch,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,319,319,MOBILHOME 6 personnes - MH Confort 3ch 6p,Camping Paradis les Rives de l'Hérault,6 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,449,449,MOBILHOME 8 personnes - MH Premium 4ch 8p,Camping Paradis les Rives de l'Hérault,8 Adultes, 34150 GIGNAC,,15,camping-paradis-les-rives-de-l-herault-89361,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,226,226,MOBILHOME 6 personnes - Sans sanitaires 4/6 PERS,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,226,226,MOBILHOME 4 personnes - Sans Sanitaires 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,233,233,MOBILHOME 4 personnes - 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,256,256,MOBILHOME 4 personnes - Cottage 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,256,256,MOBILHOME 6 personnes - 4/6 PERS,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,295,295,CHALET 6 personnes - PMR 4/6P,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,295,295,MOBILHOME 6 personnes - Cottage 4/6 PERS,Camping Le Mas Du Padre,6 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,339,339,MOBILHOME 8 personnes - Cottage 6/8 PERS,Camping Le Mas Du Padre,8 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
,03/04/2023,15/04/2023,22/04/2023,339,339,MOBILHOME 4 personnes - Charmette 4 PERS,Camping Le Mas Du Padre,4 Adultes, 34540 BALARUC LES BAINS,,15,camping-le-mas-du-padre-76826,Languedoc-roussillon
